Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Density,Enthalpy_mix (Hmix),Entropy_mix (Smix),Tm,Aatomic_Size_Difference,Electro_Negativity_Difference,VEC,Phase,BCC,BCC+Im,FCC,FCC+BCC,FCC+BCC+Im,FCC+Im
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,,,1,,,
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,,,1,,,
0,0,0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,8.0379,-4.4444,9.1344,1685.8587,3.928751876,0.1543,8.3325,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,,,1,,,
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,,,1,,,
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,,,1,,,
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,,,1,,,
0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,8.26,-4,11.53,1706.5,3.551249522,0.14,8.5,FCC,,,1,,,
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,,,1,,,
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,,,1,,,
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,,,1,,,
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,,,1,,,
0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,8.0655,-5.5,11.5263,1798.75,3.446992938,0.1505,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,,,1,,,
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,,,1,,,
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,,,1,,,
0.25,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,5.7588,-23.25,11.5263,1490,6.924399486,0.1669,7.75,FCC,,,1,,,
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,,,1,,,
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,,,1,,,
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,,,1,,,
0.225,0,0,0.15,0.2,0.2,0,0.225,0,0,0,0,0,0,5.8968,-19.955,13.2997,1535.5,7.168103603,0.1578,7.65,FCC,,,1,,,
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,,,1,,,
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,,,1,,,
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,,,1,,,
0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,6.1214,-17.6,13.3816,1554.2,7.162214461,0.1535,7.8,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,,,1,,,
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,,,1,,,
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,,,1,,,
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,,,1,,,
0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,8.0309,-3.4172,10.7947,1715.81,3.715774934,0.1429,8.26,FCC,,,1,,,
0,0.1,0.1,0.4,0,0,0.4,0,0,0,0,0,0,0,7.7153,-0.96,9.9237,1726.8,4.045008413,0.1383,7.5,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0.037,0.1852,0.1852,0.1852,0.3704,0.037,0,0,0,0,0,0,0,0,8.0484,-4.5322,12.8782,1791.385,2.823115188,0.1008,8.5926,FCC,,,1,,,
0.0566,0,0.1887,0.1887,0.3774,0.1887,0,0,0,0,0,0,0,0,7.87,-7.01,12.26,1714.284,3.449239565,0.11,8.8311,FCC,,,1,,,
0.0566,0,0.1887,0.1887,0.3774,0.1887,0,0,0,0,0,0,0,0,7.87,-7.01,12.26,1714.284,3.449239565,0.11,8.8311,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,,,1,,,
0.02,0.196,0.196,0.196,0.196,0,0.196,0,0,0,0,0,0,0,7.8747,-5.2653,13.9291,1783.836,3.702725802,0.1387,7.96,FCC,,,1,,,
0.04,0.192,0.192,0.192,0.192,0,0.192,0,0,0,0,0,0,0,7.7263,-6.3222,14.2427,1766.472,4.070146924,0.139,7.92,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,7.8718,-6.26,13.377,1863.9,2.403624139,0.1136,7.95,FCC,,,1,,,
0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,7.8718,-6.26,13.377,1863.9,2.403624139,0.1136,7.95,FCC,,,1,,,
0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,7.8718,-6.26,13.377,1863.9,2.403624139,0.1136,7.95,FCC,,,1,,,
0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,7.8718,-6.26,13.377,1863.9,2.403624139,0.1136,7.95,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.3925,2.314,13.2546,1769,1.033203661,0.0905,8.8,FCC,,,1,,,
0.075,0.25,0,0.25,0.25,0.175,0,0,0,0,0,0,0,0,7.9947,0.8225,12.796,1634.375,3.874411655,0.0769,9.125,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.1,0.1,0.45,0.25,0,0,0,0.1,0,0,0,0,0,7.9296,-5.82,11.6126,1860.05,1.739286365,0.0927,8.1,FCC,,,1,,,
0,0.2,0.1,0.45,0.15,0,0,0,0.1,0,0,0,0,0,7.93,-5.36,11.8589,1864.05,1.732527204,0.0901,8,FCC,,,1,,,
0,0.1,0.1,0.45,0.25,0,0,0,0.1,0,0,0,0,0,7.9296,-5.82,11.6126,1860.05,1.739286365,0.0927,8.1,FCC,,,1,,,
0,0.2,0.1,0.45,0.15,0,0,0,0.1,0,0,0,0,0,7.93,-5.36,11.8589,1864.05,1.732527204,0.0901,8,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,8.9,0,5.7631,1748,0.200240288,0.015,9.5,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.26,0.185,0.185,0.185,0,0.185,0,0,0,0,0,0,0,8.0881,-4.1144,13.2941,1798.71,3.165958789,0.1364,8.075,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.2439,0.2439,0.2439,0.2439,0,0,0,0,0,0.0244,0,0,0,8.24,-3.9,12.2,1896.7417,1.465902197,0.11,8.1951,FCC,,,1,,,
0,0.2381,0.2381,0.2381,0.2381,0,0,0,0,0,0.0476,0,0,0,8.31,-4.04,12.57,1920.5043,1.998207895,0.12,8.1429,FCC,,,1,,,
0,0.1,0.1,0.45,0.25,0,0,0,0.1,0,0,0,0,0,7.9296,-5.82,11.6126,1860.05,1.739286365,0.0927,8.1,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,,,1,,,
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,,,1,,,
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,,,1,,,
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,,,1,,,
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,,,1,,,
0,0.34,0.2,0.06,0.34,0,0,0,0,0,0.06,0,0,0,8.5871,-4.2928,11.5828,1907.06,2.18471415,0.1202,8.5,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0.098,0,0.1765,0.1961,0.4902,0,0,0,0.0392,0,0,0,0,0,7.4289,-10.9973,11.0561,1763.9803,4.443969945,0.1189,8.3138,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.27,0.2,0.2,0.13,0,0.2,0,0,0,0,0,0,0,8.026,-3.768,13.1735,1804,3.255827217,0.1364,7.93,FCC,,,1,,,
0,0.23,0.2,0.2,0.17,0,0.2,0,0,0,0,0,0,0,8.0964,-3.8864,13.1042,1802.4,3.263653192,0.1237,7.97,FCC,,,1,,,
0,0.2128,0,0.2128,0.4255,0,0,0,0.1064,0,0.0426,0,0,0,8.4005,-6.8266,11.5973,1852.4887,2.462655663,0.1036,8.6602,FCC,,,1,,,
0,0.2128,0,0.2128,0.4255,0,0,0,0.1064,0,0.0426,0,0,0,8.4005,-6.8266,11.5973,1852.4887,2.462655663,0.1036,8.6602,FCC,,,1,,,
0,0.2128,0,0.2128,0.4255,0,0,0,0.1064,0,0.0426,0,0,0,8.4005,-6.8266,11.5973,1852.4887,2.462655663,0.1036,8.6602,FCC,,,1,,,
0,0.2128,0,0.2128,0.4255,0,0,0,0.1064,0,0.0426,0,0,0,8.4005,-6.8266,11.5973,1852.4887,2.462655663,0.1036,8.6602,FCC,,,1,,,
0,0.2128,0,0.2128,0.4255,0,0,0,0.1064,0,0.0426,0,0,0,8.4005,-6.8266,11.5973,1852.4887,2.462655663,0.1036,8.6602,FCC,,,1,,,
0,0.09,0.09,0.37,0,0,0.45,0,0,0,0,0,0,0,7.6904,-0.882,9.65,1708.94,4.092070055,0.1393,7.46,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0.0698,0.2326,0.2326,0.2326,0.2326,0,0,0,0,0,0,0,0,0,7.64,-7.27,12.83,1806.545,3.757679695,0.11,8.0946,FCC,,,1,,,
0,0.1,0.15,0.35,0.25,0,0.05,0,0.1,0,0,0,0,0,7.8718,-6.26,13.377,1863.9,2.403624139,0.1136,7.95,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.03,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,8.17,-3.75,11.53,1871.75,0.302115885,0.1,8.25,FCC,,,1,,,
0,0.2325,0.2325,0.2325,0.2325,0,0,0,0,0,0.07,0,0,0,8.9426,-4.457,12.8283,1943.4475,2.381283876,0.1427,8.0925,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.33,3.2,13.38,1769,1.033203661,0.09,8.8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,8.3442,3.2,13.3816,1769,1.033203661,0.0922,8.8,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.3333,0.3333,0,0.3333,0,0,0,0,0,0,0,0,0,8.28,-4.89,9.13,1891.8381,0.164871709,0.11,8.3325,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.38,1801.2,3.269463577,0.14,8,FCC,,,1,,,
0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,8.0258,-4.16,13.3816,1801.2,3.269463577,0.1384,8,FCC,,,1,,,
